T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1143024647830958,542.1146237764906,0.0043793019702206,845.9251384379772,767.0765640195758,17230.73762114604,3513.6189244796283,0.6587419307768505,-11.7913236618042,0.4073553952145055,-5.115587903708172,0.0314037954397767,-0.915849357002116,0.7425130239065879,0.4647380878604294,0.4538476234834216
1,-0.1148258413465231,538.6877598721331,0.0042286064266541,844.1112421148068,765.6065843874964,17401.09285938576,3558.268373954642,0.6605088160494506,-11.94292974472046,0.4084974586810709,-5.125606380132073,0.0314050023035983,-0.8956128133026453,0.7350387016953158,0.4923103937798173,0.4626775463985481
2,-0.1175728585676551,539.4326341568144,0.0042789571150386,847.4779518645099,767.7023565944853,17087.044365326048,3592.0836731598943,0.6691009404946494,-12.423208713531494,0.4091821148108231,-5.13686745165983,0.0332992547502605,-0.8772804074533103,0.7422328702878901,0.479311373154279,0.4488616677843364
3,-0.115795150552895,542.8168073806063,0.0043873003161856,836.3379049961203,762.1811418821953,17715.845922368306,3620.904868230951,0.6613123594261706,-12.194900035858154,0.4098296143637241,-5.1335246616592585,0.0278401432313926,-0.8970072964070335,0.7399951739296555,0.4969480834113814,0.3924234129281953
4,-0.1140760596789138,539.9151539191681,0.0040669126580154,877.3229317063333,783.5693589465317,16038.104682802254,3587.234291908975,0.6625118196671097,-11.96533203125,0.4115916126855943,-5.140150532477117,0.0473998944755501,-0.9086033113192292,0.7309851914488152,0.4488944017328413,0.3835232112899128
5,-0.1160441659067303,538.8635674263995,0.0041041857883595,867.0427241065739,778.5629057337427,16396.38259783665,3552.628115457473,0.6590752409829224,-12.465848922729492,0.4083030874695614,-5.148750088009387,0.0401111739446904,-0.9073908530404254,0.7346230119423801,0.4649825718835539,0.4473315284685333
6,-0.1169483544190587,586.5314947112472,0.0044026589591468,841.9648286970809,765.0573561799686,17461.226743064602,3866.758742519431,0.6626673836536389,-12.147607803344728,0.4088938747446264,-5.157389454124169,0.0297556116667666,-0.9120996344058964,0.7447493723742291,0.4861270125746235,0.4570702026224421
7,-0.1156088993955719,538.1245096342794,0.0045240399286373,845.2888736334207,767.0478508931226,17362.91309703169,3571.632563787232,0.6658118836767907,-11.87429428100586,0.4094685040735324,-5.160333119018529,0.0299161471869543,-0.9161252565015436,0.7377113631658064,0.483619129650555,0.4663437926993667
8,-0.1172942198404441,545.8736763371535,0.0044121924105641,832.4527235472036,760.439582767319,17899.205435502266,3580.134835457744,0.6627386297102597,-12.14533233642578,0.4087761694688806,-5.156840962370317,0.026160879860779,-0.9064754568278716,0.7485648570337644,0.4995771082431191,0.3751733751639312
9,-0.1149897020740158,550.9410264362064,0.0044887554138598,826.9250965476523,757.8224707182857,18138.274744846327,3555.579766660528,0.6644226587336929,-11.82708501815796,0.4100278213030479,-5.155209070972352,0.0235824025702985,-0.9278903874860952,0.7414755748584111,0.5131048732042033,0.4211366900423647
10,-0.1160865768851728,546.1728013196409,0.0044087404061772,842.3873900166066,766.3297345068962,17596.356513752227,3585.019662073205,0.6629236074278422,-12.114274501800535,0.4111329836452938,-5.149526441401771,0.0281569026569102,-0.9239645197028516,0.7386822067365634,0.4944445809986088,0.455816148685918
11,-0.1173629684961337,535.3827007429635,0.004474407954901,848.7945232975065,769.5511024250244,17205.807182116227,3560.754815995341,0.6600201040337286,-11.969502925872805,0.4033899848559411,-5.1715764446674815,0.0309995403660104,-0.9072571786275588,0.7413844332796182,0.4802207187448008,0.4460242812773934
12,-0.1163794292052773,582.3721442122674,0.0044473189471397,838.3074268919072,764.0594083087476,17697.678451002284,3865.116514635719,0.6646362093321632,-11.84214973449707,0.4074731131739551,-5.15124637344594,0.0275220104741148,-0.9415180868947912,0.7402471717616413,0.4934567943905982,0.4181800886201396
13,-0.1157106439265226,578.2619330958446,0.0041002690939214,884.9921497926688,788.6024751689932,15830.826462255684,3809.696543915719,0.6600369172499139,-12.40234375,0.4083051704027894,-5.1562015456938015,0.0482459485220317,-0.901767033896678,0.7338156823696131,0.4388390365437282,0.3798173353993057
14,-0.1190214145899465,550.7170821321847,0.0045919018501952,837.4811171951767,763.5620250836032,17854.576043093562,3612.4062228137022,0.6643797513397419,-11.498064041137695,0.4106114415750825,-5.152706756282204,0.0257899951177036,-0.927656178738446,0.7467882209874431,0.4934522106754754,0.4042901548563699
15,-0.1153233793361381,541.6552623250468,0.0044064386530856,835.1057545605041,762.4190460733722,17936.160666087348,3547.055085581628,0.6622118717225115,-12.133343696594238,0.4092354811316759,-5.1545475229824085,0.0251969367737577,-0.9068908050853436,0.7358302210772673,0.4990749976037626,0.384386651133729
16,-0.1156917199649382,538.5260064385964,0.0044557759623339,845.5394901075397,767.7967983294552,17295.677110009863,3562.7006640312256,0.6588453010545609,-12.994374752044678,0.4111533042379282,-5.158132804330548,0.0294614561229659,-0.9087997620831564,0.7391499732658995,0.4803487083255175,0.465138737895409
17,-0.1158101355928831,528.6017905478074,0.0044462277411174,834.9428183624527,761.9397234747473,17854.807183340643,3579.654409589252,0.6515022578062099,-15.118993759155272,0.4155295782087819,-5.150696970159885,0.0267289836854249,-0.9039703569140296,0.7453531208517495,0.4940435011272005,0.3825837136461741
18,-0.1088651306244353,551.5082862638424,0.0040619701520697,841.2475256272558,765.0156167015657,17721.9373400251,3630.3062340987567,0.6389374989312688,-18.554423332214355,0.4116978479850484,-5.106304102853053,0.0296547391494458,-0.8403450598261738,0.7373902565124981,0.5080998184667307,0.4432877453818882
