T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.0936805964249465,239.19993866409055,0.0172507330315192,1129.4857505657096,941.5404428941764,4433.311921061365,1390.5063621178422,0.6992974100876476,-7.165059566497803,0.4082939042408389,-8.997857361998937,0.1412075661517207,-2.369975933533792,0.6741229114924427,0.3354331352062433,0.4935902124713766
1,-0.0924243706914669,243.25626483051548,0.012357352220964,1626.6018037725346,1163.4659671270556,1811.3684452817936,1351.212120929657,0.7081995150589948,-7.985754013061522,0.4055157774557178,-8.965232823145364,0.2928571428571429,-2.393828461473622,0.4207007413921812,0.294831004671549,0.3457924737616057
2,-0.0927095503496579,210.99248463145005,0.0180452918253502,1015.1064531330036,884.9330661422473,6141.657078836053,1240.510342064536,0.7258762619853334,-7.703010559082031,0.4056192418142279,-8.811483028901613,0.053297263843395,-2.2792539053404384,0.7185821642685949,0.4437356372519254,0.5240628164912778
3,-0.0921600026256614,221.76178476643247,0.0169251706299638,1153.332027551388,953.2354796748954,4101.343168772456,1219.3187849596711,0.7015239151460755,-8.018444061279299,0.4048288681708645,-8.837294481895333,0.17582431168985,-2.3256141363002016,0.6752656235105013,0.3687905074702869,0.4544848444080838
4,-0.0925623577838155,218.38799309526112,0.0170357716862975,1050.3112316486124,902.2543895501104,5626.114508164587,1241.6547939621937,0.7019563062308932,-8.645882606506348,0.4017837316764077,-8.855847862761136,0.0727584081987355,-2.36066005744433,0.7163378670538585,0.3921968768413112,0.4482201320133338
5,-0.0960313814116161,216.12946771031963,0.0149598194009948,1286.6394140300768,1015.0325951871528,2712.157767103873,1226.9866290124685,0.7227770293963358,-8.510052680969237,0.4084265417904938,-8.776037278781509,0.4234942680776014,-2.3810646704078744,0.5752533005992684,0.3375661436313732,0.4465546411425141
6,-0.0936720357882618,225.30615374510512,0.0154903731684135,1110.0121654571235,931.298592464428,4631.962163331511,1251.0467418575297,0.7284847536431281,-9.061793327331545,0.4067700361821984,-8.747454116398544,0.1387474281192773,-2.3301465353011235,0.6982666561099117,0.3887464698814249,0.5040114246128141
7,-0.0906078844623377,219.6305638428456,0.0161810613339889,1071.594388609471,912.118461555392,5168.887413900211,1196.0763873828696,0.7068687343011764,-8.079402923583983,0.4042534189206544,-8.734727611665722,0.0949453861771063,-2.2811943972130884,0.707430534350898,0.3597342522614168,0.4282553632362937
8,-0.0933215145318832,243.71944001598845,0.0131103173578137,1489.289326435004,1105.1827853889274,2614.649541336172,1369.0250464263609,0.7071451484442471,-8.180224418640138,0.4067573251650449,-8.819357005607213,0.4310897435897436,-2.3235604399096563,0.5420978496198381,0.3716412260551701,0.3810372727750629
9,-0.0958967252959558,213.43753540355675,0.0168079810131399,1066.6026973597066,910.986058863112,5257.7419123657,1221.8050477928173,0.7106590586943335,-8.853373527526855,0.4074095511306357,-8.880067352115026,0.0878101914337863,-2.319804135257257,0.7015595397439599,0.3874640980437069,0.4858376342920389
10,-0.0903298327305586,236.4509536937881,0.0135103890744058,1552.1933150411896,1132.489676603058,2238.009563562105,1345.1807570188844,0.7119495740425948,-7.978358745574951,0.4061887520900683,-8.866379877746482,0.3045454545454545,-2.3817921377748137,0.5296433050782517,0.3386212644874566,0.3627884505147654
11,-0.0938442198827622,220.25435245561656,0.0167204262765574,1073.0223450077174,914.2073462742989,5162.364500936952,1225.0425696938655,0.7173965532358996,-7.636515140533447,0.4147242727894121,-8.887818847925272,0.0897080424634009,-2.292780760670889,0.7019957909568255,0.3997094715121193,0.4303666062534803
12,-0.0906453132472892,217.4627359179172,0.0139448924067759,1384.421615810557,1060.4669864907878,2495.6288184528885,1219.229185184426,0.7056799028091967,-8.277763366699219,0.4053542887038855,-8.923777520254816,0.6330128205128205,-2.312208187598709,0.4775799277598825,0.2778255030840661,0.4285019746756447
13,-0.092742147266549,217.79705552066287,0.0152790187094734,1218.970484017176,984.6636120244224,3508.86565309184,1205.308467712057,0.7087056316615046,-8.035616874694824,0.4040727859625815,-8.903156536958894,0.2551729816693903,-2.3970507705862616,0.6337437065973007,0.3348704461787268,0.421272074562899
