T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.0966253384411466,218.69218517420043,0.0083875280025681,928.4660498277271,780.0237002859739,6112.168127992665,1066.363506466102,0.6968518549006489,-6.269248962402344,0.4074368223711149,-4.669575187795095,0.1357435138951079,-0.7925818742890155,0.7864629147579323,0.3935866722620176,0.3566091460347486
1,-0.1026288392885499,214.3360139251508,0.0074843666894227,1045.4053366484743,835.6259272411659,4726.954317426004,1080.6049610466505,0.7023968455134944,-7.019346237182617,0.4150580155884641,-4.7804602946766686,0.3168409690583674,-0.9061657462045308,0.7148569542212686,0.322526075365909,0.3119428792054464
2,-0.1022950889262513,224.88568508871865,0.0082259002678355,913.1632348880784,776.2823499026591,6381.412363611579,1057.7253376625938,0.7032050360239968,-7.55436897277832,0.4082161900284993,-4.903229800044163,0.1016216843556471,-0.8950035521911666,0.7734521660015202,0.4245200205263729,0.3451441200929699
3,-0.1003419543643034,179.01176265159734,0.0058000429452303,1542.4292320268844,1053.7900450464224,2462.6182272754763,857.1767585965017,0.7057847676159341,-7.868741512298584,0.4130547201195396,-4.83753153109669,0.3214285714285714,-0.8372199471117243,0.1587696019760741,0.1881218402494546,0.219659575059876
4,-0.0968046517643947,248.689527533532,0.0081329278353469,937.7222418224662,789.2006767887299,6262.571147044249,1191.3394201100523,0.7003052334483465,-8.585284233093263,0.4082249908421791,-4.706575540912524,0.1165134107515179,-0.8699172160522183,0.7502109383244145,0.4186775916900048,0.3314914842851139
5,-0.0992406936007396,251.2067389956889,0.0078062410129406,1032.4456384685775,832.0266937222922,4892.027595655714,1228.2091416392395,0.703045224225261,-8.22468376159668,0.4148765437119221,-4.693129418237791,0.2682225266649869,-0.963335077861994,0.7286254423423298,0.3618026556647809,0.3157347698058289
6,-0.1034283907622628,215.9173408199432,0.0084011240799923,902.6403589335432,769.0564999476637,6514.171116232978,1066.5316202049992,0.7048458213078164,-7.923905849456787,0.4107277281500198,-4.763845196136439,0.0934290571204958,-0.8584177986930782,0.7943205024550064,0.4291228004048021,0.3659059522249895
7,-0.0997817906917282,240.88838308113495,0.0083438830765933,932.6025600315052,783.6002042274691,6117.397987274221,1195.0738454572129,0.7051118047307149,-8.527059555053711,0.4117383951609136,-4.8875193323565655,0.1344941289086474,-0.8966038468680099,0.7521764380453694,0.4053531965685848,0.3582199886675717
8,-0.1064695350142249,195.60241585746,0.0078932828511071,941.5574123684391,790.7063409795462,6222.512980260965,967.1809125845108,0.7482418484267542,-7.763755321502685,0.4128975522913875,-4.777922762256289,0.124733572739696,-0.8420092377910735,0.7758289522764815,0.4282473093919193,0.3361905869137167
9,-0.1058055375609867,217.52605405007483,0.0063824673739176,1364.0293615219216,993.508988919252,3622.6513923735615,1076.9933853015427,0.7276725012333808,-4.696134567260742,0.4086419182187827,-4.897348780611179,0.4407986111111111,-1.0513675750131122,0.5204690592206134,0.3221808163620546,0.2587588690653623
10,-0.1030300639059138,198.92238596830936,0.0079001796685293,969.7415377970268,809.5382032165743,5975.446312367342,959.7620865953434,0.7116591043691253,-6.8325910568237305,0.40860733467106,-4.736812449678377,0.1363593047915843,-0.9126737339778148,0.792249330220173,0.4153624434556653,0.3248165703662491
11,-0.1047370885414536,248.23393791987525,0.0079905858992627,989.7965945101912,815.1107985158403,5513.679813606249,1187.686778138677,0.6949757183124241,-6.633339881896973,0.4082438847953467,-4.751296895640106,0.1794226838852007,-0.8850279715111036,0.7612609269123664,0.3625261907475943,0.3174078174631169
12,-0.0973575195249944,193.8844968563297,0.0081447624051703,922.3771154563824,780.9083975081323,6342.998626104296,945.7242324646312,0.7281161009871159,-7.394169330596924,0.4089620230185442,-4.673209934140049,0.1036210992756229,-0.8629544853915403,0.7811850713816448,0.4249686395470025,0.3439170894072492
13,-0.0949728852508697,194.41297518999195,0.0082353158446757,937.0465296974792,787.0335498870503,6177.889440743268,946.6284847829656,0.7019696060608954,-7.898083686828612,0.4104340165054261,-4.836479125792475,0.1255434499864019,-0.8849966424446519,0.750529404739763,0.3771871353539656,0.3345918483234301
14,-0.0989802875829904,195.437148984032,0.0066659611301764,1243.4061483165808,930.655922624744,3968.074617018917,943.4129829444548,0.7039177294068713,-7.393551349639893,0.4124151782710531,-4.782337406684113,0.5336779448621555,-0.9380139090551846,0.5885098954513632,0.3453660376255644,0.2656474584994834
15,-0.0971379258471769,196.68843860607677,0.0067773498812663,1197.5634836816969,909.7379361798178,4099.0116605400735,973.082476549572,0.7108737347316746,-7.709196090698242,0.4095227118925807,-4.862343073882388,0.4744193345888261,-0.8799239078241003,0.6085095751757564,0.3329928881684065,0.2761912175358107
