T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.0865710638518926,235.1714970223629,0.0109496493388242,1056.532122586217,888.9783111483697,7823.363644233765,1506.962764581619,0.690273011720008,-3.1823711395263667,0.4122608709410776,-8.589549301172461,0.1373478546854631,-1.9507993968172617,0.5254442958346502,0.3734309059850337,0.6177920400524741
1,-0.0881875581270805,213.53059684161667,0.0095400675604147,1339.590797909909,1020.8354842019672,3695.631040121164,1373.2146894020757,0.6489775899231539,-2.9295339584350586,0.4082986742794107,-8.675674160327869,0.7366942324003393,-1.962097493761124,0.3311524051007447,0.2956523462373006,0.4390153096857441
2,-0.0908314736841285,259.12818616824063,0.0105486803778579,1163.1818981253316,940.3455835135776,5748.315964046136,1728.1330520623908,0.7556840797917241,-3.19091272354126,0.4129682745821181,-8.623927503664818,0.2354115967692919,-2.015770873811832,0.4762409101108695,0.3285732250976605,0.4946906666135294
3,-0.0892633611402498,234.77018527663475,0.009214451640279,1368.294479842571,1034.0143968755046,4211.813636567023,1558.9057678856134,0.7298118886800719,-3.031290531158448,0.4143542444871314,-8.64628765846484,0.6586386918833728,-1.984748298457968,0.3733888761191571,0.2830712383551805,0.425491935211392
4,-0.0915487962372265,211.4143600888856,0.0091629305283426,1434.7591317907022,1062.514741562894,4459.071671500985,1426.9010426712052,0.7340142675010485,-3.2259638309478764,0.4119414644961558,-8.73722507381348,0.533902012248469,-2.0518058173976645,0.4226527901439413,0.2914906282751094,0.4529133415989385
5,-0.0889784254401257,213.10334293888744,0.0081583978103616,1587.5372746236053,1127.4571844153666,1814.92303591682,1381.095210239204,0.6776756353188672,-3.2581095695495605,0.4119075412622106,-8.691904909089697,0.26875,-2.0324413076616845,0.2189868977447348,0.3236776258280361,0.3990750886500501
6,-0.0906178282164761,219.26355618642413,0.0100185586741818,1284.316524954072,996.7972305787264,2941.316401332061,1432.788871396761,0.7091081212722985,-3.31994891166687,0.414961799783376,-8.699576929547439,0.5214599188229326,-2.012158551495994,0.3446061058858586,0.3439733502044924,0.5157119064779866
7,-0.0896864565404668,286.72489488942387,0.0105953592606864,1129.1117854439462,925.3413979354538,6431.993508373866,1950.919265225978,0.6499352866861121,-4.017928600311278,0.4108263169758501,-8.64644198766121,0.2086648497582454,-1.9906283223000043,0.4900079113777898,0.3589653274493793,0.5829266659938708
8,-0.0861712136705698,191.2840727427796,0.0102630397735696,1224.5267244755537,969.6356997448084,4105.611065716406,1222.6654418516653,0.7166053291370211,-3.0398483276367188,0.408213741295726,-8.676357720366235,0.3415759853559744,-2.010199831884138,0.4148863301248085,0.3729112163601544,0.4945270297764579
9,-0.088464920146906,215.6537432037619,0.0111163808154613,1077.1414300526822,900.7100970883129,7325.790533117077,1384.1974390068508,0.737790106467915,-3.315263032913208,0.4153168811990232,-8.700978309277371,0.1511440195397111,-2.00271452461268,0.5127982778401726,0.3528677199535046,0.5764373491013255
