T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1073652410507068,138.2371421067758,0.0144612046211864,952.9935568718752,766.8547074314178,3120.14382741409,842.418302536076,0.7219000082692034,-2.634894847869873,0.3993009545036701,-5.828102662740438,0.3526576154806492,-1.2801093318976005,0.4228032678626989,0.34609746286528,0.5865128857065914
1,-0.1071948650612677,142.349329665264,0.0137059381243467,1088.8180383548577,830.0345724033293,3316.835671522311,856.0384603996691,0.7263261545997842,-2.526429295539856,0.4040099444963889,-5.848444413986408,0.6103235967926689,-1.3846001655434108,0.3411434566014498,0.4009655951695282,0.4445780647988189
2,-0.1074808127267017,135.38509261703314,0.0135474104989766,1059.543323069607,816.104903508523,2832.310293710228,845.6273599360463,0.7292807629642887,-3.1809197664260864,0.4028847078879579,-5.838312381772756,0.588792372881356,-1.2742484165645276,0.3378585535846242,0.406226696951629,0.4533247219571446
3,-0.1101420539334303,159.35018764845674,0.0152305261978341,906.8973989382343,745.6184453732799,4435.681966046845,994.9894935311888,0.7234580396669633,-2.8882611989974976,0.4056281044144289,-5.8378584243129374,0.2325733783797525,-1.3806229525713425,0.4482337197729809,0.3629122712373441,0.5593809572630281
4,-0.1113000517956811,138.45790583040355,0.015457003739415,994.3777831446596,787.3911448642098,2340.6795325022304,875.993944722332,0.7227127470277795,-3.417557716369629,0.4022837237032635,-5.8570315854410255,0.5166637272192828,-1.2999858857989697,0.3450751475257219,0.3712527031309079,0.5303614476805646
5,-0.1068696378192958,140.96590128545515,0.0157949111716965,908.3277514975402,746.0320393783834,4339.324316664292,839.5807790812248,0.7266935757146958,-3.003271102905273,0.4040005939670549,-5.8447819695455125,0.2310915300097495,-1.2989753007809872,0.4536733716675003,0.3598656669080361,0.5305408203116269
6,-0.1087443098471035,160.56359670527726,0.0133984821155057,1091.5173399694754,832.0546789535523,3291.8343253743737,984.074336681646,0.7251943924891656,-3.0601937770843506,0.4076791869108517,-5.860602344498888,0.6398919753086421,-1.3552263765515968,0.3397711113483837,0.3372045090608544,0.4836532842188541
7,-0.111039961243442,138.19789103291674,0.016289782074778,901.6404647961796,743.4652764831403,4538.831833854576,864.9286865665118,0.7260214425547024,-3.1428991556167603,0.4015109945206553,-5.843973158718593,0.2230089910257889,-1.295171972499898,0.4527589015678116,0.3424130210563228,0.6404902544624299
8,-0.1073960173501105,161.37112981631054,0.0153711490611278,901.4637633366698,744.6570103709552,4666.357781177143,974.6571771218968,0.7254041491503807,-2.444306492805481,0.4032592680412516,-5.848549014121603,0.2072757330184917,-1.4344562961534917,0.4678340851677494,0.3608400185294143,0.6483536757919179
9,-0.1105521311762715,143.59780104917678,0.012334692329582,1151.853940124803,858.4513396981174,3161.6427108349794,856.4042122491037,0.7216126834666096,-3.42179274559021,0.4062575408773422,-5.846452234759573,0.3691520467836257,-1.3063678976094952,0.3165515522960545,0.3158385315995887,0.4936488801742287
10,-0.1079665475034725,139.2763730134074,0.0174664108260281,862.7244311276344,724.6716535214744,4826.451966159588,840.7098069641548,0.7302238864197493,-3.1941277980804443,0.4038909863160986,-5.846263143868122,0.1706918331000297,-1.3717171594005368,0.5157493234416222,0.3680954505853449,0.4684476846150925
11,-0.1110379294941178,158.90867971267195,0.0150633239681172,946.0844995612366,766.8634584810312,3762.40101777532,1012.26133445922,0.7306761806503084,-3.3035720586776733,0.4065096726906179,-5.856385904947548,0.3080047789725209,-1.3644301391735518,0.4223994262002056,0.3716333050704181,0.5696411992159041
12,-0.1077746691322149,139.3416028859355,0.0164433208105943,930.018301656908,758.0127988872982,4074.299011224535,835.4751133396742,0.7259889903993187,-3.345810890197754,0.4029127756892177,-5.842377022249298,0.2945020931449503,-1.3107908417799852,0.4431482933212026,0.3300860996098033,0.5772567358975591
13,-0.110661069390464,154.98148263319632,0.0122870423868963,1215.5087240991347,885.6201982626777,1697.3781967791458,1001.3947964297258,0.7252878076209888,-2.889050364494324,0.4099895116900542,-5.856429391749481,0.2871572871572872,-1.3647976987961268,0.2126198795751132,0.3252543693294839,0.4583187049818084
14,-0.1089686872180647,140.69894542214868,0.0166394483784126,858.8205734176747,722.7757178904761,5064.271472636975,849.0550015751253,0.7255630989906836,-2.884605884552002,0.4046449681006391,-5.843220660874107,0.1741195981245642,-1.307047864561657,0.4861598169227582,0.3992343014368269,0.5452394327372625
15,-0.107786557738228,185.4768538186705,0.0147579286477966,954.8131940282632,769.8629926708674,3366.307546915653,1132.3524338131226,0.7239036423787086,-2.8611356019973755,0.4087616991833395,-5.850348235732741,0.3421051736484068,-1.38530288996643,0.4048656389776247,0.402966742432025,0.5726732749917309
16,-0.1067598690385478,135.61259243644727,0.0165356916558178,848.8074288442488,718.2285864023943,5494.390267527372,844.9459000097687,0.720666671799738,-5.406171798706055,0.4091873225067253,-5.830913662387153,0.1621931108301906,-1.25124331388073,0.4783264287120991,0.3599984061230182,0.6359769729784696
17,-0.1044062369398792,135.6437923670096,0.0151081602866481,902.8863264346528,743.4272630201905,4483.270065630482,841.4856188966482,0.7087514176230175,-10.576214790344238,0.4059204730653537,-5.835602842279675,0.2473671171846125,-1.2396846031077693,0.4526457861768599,0.3192993996171315,0.6407061615978483
18,-0.0974299825478473,144.96325372493382,0.009753543998075,1246.5986026700125,894.3341882068248,1279.3061219720246,879.7262973576567,0.6950491784216427,-16.563133239746097,0.4120553395453144,-5.77285609301872,0.2745901639344262,-1.177823661411412,0.1212445693139946,0.274895691412856,0.4599667297684923
19,-0.0927816377135302,102.9526608849048,0.0103669255258878,849.3152296979248,708.2267343823368,5406.123449131139,600.0190497280229,0.6616023972031803,-23.01274585723877,0.4158538866219481,-5.553758910457279,0.2552607630078045,-0.8372459018002928,0.4400959320932879,0.3337087265575418,0.577430486492587
20,-0.0876468398107805,85.11437358693534,0.0062745295535563,1219.622462642225,862.1397051337308,1173.2040154574186,477.9756742820975,0.6458885751177244,-27.6650915145874,0.4198025771204409,-5.2471086557934505,0.2682926829268293,-0.6888182813992838,0.0917066329371093,0.3696190486519477,0.3598269977293958
21,-0.0874583056347994,71.87200754160803,0.0066935936516941,865.0728396168173,693.7667534117895,4857.420109818612,383.3577456174346,0.619686525423677,-29.19496917724609,0.4201138236227125,-4.855671424525533,0.4618354615857642,-0.4595412015621037,0.3871761981118797,0.3459328718122047,0.3974593792182729
22,-0.0863874316221292,70.02878672007233,0.0065070890070224,787.5330575355728,643.5981691473412,6042.618932270446,382.8174119569855,0.59766159497211,-28.88239574432373,0.4222752690219476,-4.51099205112657,0.3381837779247501,-0.3324614968776823,0.4353275983133341,0.3401760746522401,0.3677084462396471
23,-0.0858524858195661,67.69527004605716,0.0044074679679779,1162.0948912665324,798.0530176133512,1076.001096041124,376.7926002077753,0.5902293255621751,-25.15081024169922,0.4174990874308876,-4.348677658820703,0.2941176470588235,-0.2724828050302809,0.0602985145655172,0.2534053541706429,0.2585310730280831
24,-0.0839467476044715,57.927018571912136,0.0055972550382658,869.7434388713461,666.5534959494803,3939.734275543706,308.7996986146162,0.5881211916926837,-21.78738212585449,0.4184128392650349,-4.252000758959552,0.3931742831541219,-0.2734533902579697,0.3929878356206678,0.3559875682017328,0.324699914223793
25,-0.0836619982710739,67.44498187923692,0.0057568931254293,843.9528606710185,651.6001084823478,4218.302272412509,378.905047953952,0.5885174480045019,-17.8271427154541,0.4181060853087541,-4.247008403211025,0.4028804855275444,-0.2853402948513058,0.3821556011301578,0.3443783383135965,0.3426584083729646
26,-0.0846366916347505,69.81661721606712,0.0058000404888858,941.8390769593608,696.3866752222226,2618.462854922977,397.937727936365,0.6039465688781596,-12.849184036254885,0.4162655332150253,-4.367150329660235,0.3288784067085954,-0.3690410547246249,0.3642662478718341,0.3448430707461291,0.3294081336963469
27,-0.0883501379629644,73.39727121527484,0.0060669464515859,960.0690599521084,707.1790720119261,2445.169467145731,402.3428714024329,0.6117400731820616,-9.762842178344728,0.413571998448948,-4.577903474759363,0.3111620795107033,-0.4775660252720745,0.3179303469828805,0.2798748104716441,0.3315084704877329
28,-0.0877423411567145,85.90042601015402,0.006256945298613,992.8846307042204,728.0025671957152,2183.3291435759065,488.1210065221736,0.6300201971248672,-6.544894218444824,0.4112830036460687,-4.758937690271064,0.2867383512544803,-0.5786863021824393,0.2573852659436253,0.3460757576466756,0.3685630131766556
29,-0.0888634284076682,101.80595083386665,0.0074634807495319,852.8613074041757,672.6506684571856,4055.3290235806594,593.7106365702939,0.6345231894223504,-5.460649728775024,0.4087274033700592,-4.927439300561688,0.3951434965771458,-0.6726598487833642,0.3245584786055522,0.3258707229006423,0.4110198523520643
30,-0.0903869821018012,105.29025783335834,0.00812461908767,844.6474005567998,676.3204952255671,4090.912119040976,609.6766569777752,0.6552806044929652,-4.547395706176758,0.4026438038043556,-5.118875939215465,0.3710850381066987,-0.8085340712591073,0.3473447359157595,0.3516233207936944,0.4710673962695941
31,-0.0925117760728161,121.87517436468224,0.0071426509513698,1079.548365987528,790.7813665785261,2175.2498696713933,723.2676489896402,0.6677795924014909,-4.085043430328368,0.4117542705003548,-5.285375136777279,0.281305114638448,-0.9208880338876392,0.1957766066320491,0.3132828974003665,0.3804751472484568
32,-0.0951023511019254,110.92886056332496,0.0089152855979104,949.6118292380438,739.0423364414612,3396.7318460130896,664.3767852664841,0.6743607731342627,-4.499328851699829,0.4070300735762186,-5.419334588742425,0.5220292747837658,-0.9576770014784104,0.2707349521881922,0.3119535830007361,0.4976828307070161
33,-0.0961381557266398,126.43956200539964,0.009693446541534,956.0717479086604,747.0915991751879,3161.0524137974603,774.0507375879351,0.6841032620626016,-4.833125829696655,0.4070642330869533,-5.502106752963559,0.5125132978723405,-0.9982543800306024,0.2699539401032517,0.3262597834375,0.44851843985916
34,-0.0971701438190422,148.762201662373,0.008590101425627,1169.7534448275285,845.3302140885249,1434.083096782517,892.2190591393901,0.6914894411700936,-5.107851266860962,0.4009280875863439,-5.6044609387459765,0.2852941176470588,-1.1123826500029927,0.1440458410847886,0.2789266403296317,0.4457231356071407
35,-0.0975853222481068,134.32420384402755,0.0106010031957742,955.3562606200924,752.7178921472256,2925.678954902588,805.5801606416845,0.6943476341436468,-5.710335731506348,0.4067586529031193,-5.622121156524591,0.4986085509472605,-1.0602205673035985,0.297774695260691,0.3063735730844747,0.4857567550334334
36,-0.0976330685981389,131.74626354419448,0.0118713896353638,906.3935065271304,731.6494477838339,3663.743509833197,810.2262393972311,0.7023586719570448,-5.90807843208313,0.4053625362142529,-5.662221927873838,0.4088902373247033,-1.1470809810143805,0.3807448503841833,0.3521180725841483,0.507709539917713
37,-0.099038722321967,114.2907630515312,0.0103061873900473,1029.3577736656216,789.6324968703076,3483.0151921030224,696.7471733232084,0.6994670653197526,-6.761761903762817,0.4063350206443213,-5.697698724725428,0.6046497584541063,-1.118227312255083,0.2871841980136108,0.3673225319516885,0.4931068512994515
38,-0.0967570391200295,133.19681576478408,0.0111987468494324,970.975855526097,762.0081039955994,2676.526260699967,802.0528970330214,0.6949656230301166,-7.436543941497803,0.408889727078809,-5.692669744320183,0.5757620709714951,-1.0762220548370154,0.2961754249188967,0.2947417659215447,0.5270577594712799
39,-0.1013297478482271,131.60491374488552,0.0096972345631947,1121.0261833394663,829.4704896548433,2694.001113695552,818.4283107101999,0.6970355114465481,-6.830298900604247,0.4080281531823307,-5.706474460665628,0.3189424364123159,-1.1420082380468122,0.2495680907075295,0.3580136069624441,0.4880990838106594
40,-0.0983720145823981,133.71531081114148,0.0116948325355438,914.1618003744657,735.4128637752614,3526.218729854715,803.9069449294043,0.6967678923931301,-7.5548954010009775,0.4062610531918607,-5.679857965741565,0.4276658374792703,-1.0789006387627995,0.3744530285090479,0.3501986108521961,0.4428225054781677
41,-0.0986714729961662,129.67184980348878,0.0112931616265865,929.390590158574,742.2442058286156,3086.244390158566,813.4975188482823,0.6930230800648808,-7.011948108673098,0.4019989191644008,-5.692090205397032,0.4746044973544973,-1.1108454623373627,0.3350152925829001,0.3231391707580555,0.5327497566810739
42,-0.0992991148851514,136.91587829324388,0.0120287083927964,907.0766312543748,731.7318310117827,3579.2159281901063,820.1620175341643,0.6939308418061251,-7.380329847335815,0.4074455688563925,-5.690645868082122,0.4113176546391753,-1.0852289396968535,0.3745197655945136,0.3079350348454227,0.507043852439782
43,-0.0992726640556325,126.71252216595958,0.0120032941200011,901.2637827156802,728.108821808491,3666.633589911746,786.8504268494023,0.6964182396318296,-6.9705562591552725,0.4070204020053159,-5.693393416753515,0.3681690931824443,-1.0837282783103646,0.3898616169728229,0.3316791923928153,0.5951735536491694
44,-0.098966873634571,112.37560574187364,0.0108701624605085,988.2833666243488,769.4341311218958,2708.861123669752,686.3240396192932,0.6950055323863495,-5.72088360786438,0.4075722855567317,-5.709413654349854,0.5742673814165044,-1.1133542503653795,0.3090369483057949,0.329143984997808,0.4418298756531339
45,-0.1016111905985648,116.77055847422896,0.0111798836022157,1028.459845472291,787.4542336696193,3455.836922760917,704.445023449866,0.6945402212442605,-6.923628330230713,0.4104256471703925,-5.702074781041207,0.6431907571288102,-1.0548767882856906,0.3003383499044993,0.3974354199007134,0.5056514556952831
46,-0.0996414278783335,132.565671381532,0.0121447401808752,907.4056448594248,730.9657290191712,3504.385232672529,809.4439591605608,0.6986270100488907,-6.100988626480103,0.4066091545723323,-5.695358237030662,0.4146893667861409,-1.1180536682929667,0.3725665263701725,0.3372477934696171,0.5040430034075825
47,-0.0991242973791351,132.21141839224256,0.009707936812263,1126.6360833607,831.1882592436203,2458.725312458937,799.3239731150531,0.6945786025492736,-5.95314884185791,0.4081109685053161,-5.6924767085681305,0.3194444444444445,-1.1484656554722676,0.2261246502715832,0.3682506183192422,0.4606154114604051
48,-0.0995012234780337,112.77438405971412,0.0123174466508707,871.5046002627699,714.7299088654747,4680.419743750625,694.1154764345671,0.6931917393758049,-6.592465877532959,0.4070578267583759,-5.669419768914155,0.302188361831219,-1.0499293580431506,0.4114276675662053,0.3673695737289021,0.5640043573223632
49,-0.1003567629555175,133.00685727449635,0.0113075613724595,906.8641915687072,732.8015092295973,3848.60174038196,808.7907806013676,0.6950031475612379,-6.375925779342651,0.405749329268024,-5.685291884897037,0.3841401515151515,-1.1857013451885048,0.3644569278922508,0.3652648702107393,0.5071726180166629
50,-0.1003567629555175,133.00685727449635,0.0113075613724595,906.8641915687072,732.8015092295973,3848.60174038196,808.7907806013676,0.6950031475612379,-6.375925779342651,0.405749329268024,-5.685291884897037,0.3841401515151515,-1.1857013451885048,0.3644569278922508,0.3652648702107393,0.5071726180166629
