T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1010723185610269,225.6107363260921,0.0089732539811733,999.816058992906,851.8022878527762,8935.94211814532,1498.645568652876,0.6884512712760629,-6.625815391540527,0.4091401516859661,-6.388233059641673,0.0901544037489621,-1.5736020305095832,0.6268492109316113,0.4302768131599557,0.4296204101349601
1,-0.0996147374196734,231.7990278176437,0.0095026564804598,993.5616270514116,848.9383231604463,9170.05586821486,1453.0472680554626,0.6898423715268588,-7.240398406982423,0.4042650687267987,-6.374637226334039,0.0891024845099909,-1.5291294807221238,0.6287147490734633,0.3794277071189516,0.4234328965941468
2,-0.0994677192720519,226.44258967344703,0.0088601809046738,1091.3108402120745,896.2593683174515,6667.313847487083,1485.7318560752915,0.6925279085847422,-7.2500247955322275,0.4104733265105413,-6.40416103873573,0.2059474874605927,-1.5459179181850942,0.5886725072285354,0.326097562881421,0.4031261295084669
3,-0.1003333779476538,225.10951386913655,0.0088789636905829,1056.0594163721582,879.5992273860353,7289.514692544159,1463.2715776796383,0.6892648670652629,-7.253386974334718,0.4099383862488981,-6.387501989041352,0.1516145187043455,-1.5282269201508991,0.6090742252671375,0.3448079239615299,0.4342864110369429
4,-0.100693290161896,227.3270356395037,0.0087129850559893,1064.7021921773564,883.7162728970914,7207.365223669923,1463.267613776591,0.6890105710658129,-6.7606401443481445,0.4041807025134856,-6.402072379268459,0.1567079749817845,-1.5285362332651844,0.5933206653300919,0.3321677486373269,0.4171172352032637
5,-0.1001851135015307,229.318928100492,0.0084430459637116,1004.1647460345756,854.8914379107547,9158.460893456217,1466.091825445406,0.6925946532570798,-6.839253902435303,0.4060066077055556,-6.337801492259269,0.0892952229062356,-1.579705447607435,0.6249967074981784,0.4346661157715247,0.4371578191442442
6,-0.1026120102508217,222.82188377087883,0.0088124008621261,1016.373819793218,861.5843121736168,8634.762175401253,1495.100782244609,0.6930524513111953,-6.683999538421631,0.4054904606558649,-6.3887387466154815,0.105467573522015,-1.5730502687768075,0.612002594911386,0.3993000326437417,0.4230550648403424
7,-0.0979921569504721,222.2089343045732,0.0079094635549662,1129.0238504127765,914.524199569174,5508.977820264448,1433.1009051762533,0.6858558494317036,-7.176884174346924,0.4071106131856001,-6.364983604859361,0.2843308989841728,-1.497168063203926,0.5635761967324108,0.3151314477415039,0.3962537505388101
8,-0.101907799456346,223.54351529342773,0.0089260724377788,973.8081140655396,839.3519551676186,9723.558547434252,1475.8745648722256,0.6900321648544219,-7.19359827041626,0.4051196039684717,-6.397799553167639,0.0671115953349627,-1.5760897261416191,0.6378606246593228,0.4231834798548171,0.4391811109515854
9,-0.1004858211719712,227.4203776811848,0.0083442774365991,1024.9565865647317,865.5258464862347,8392.541330690585,1441.7437325367987,0.6904398802061522,-7.200131416320801,0.4078459217889424,-6.380169761318082,0.1140426397942629,-1.537458675029736,0.6131255890589754,0.3984240084175282,0.422566033906731
