T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1102662447195834,732.3636249612787,0.0106120281709168,1006.7430301086804,859.4165528362621,9413.350632006914,4219.698030228825,0.6491293294037064,-10.984994411468506,0.4066657522839645,-6.063953588673494,0.1072647735359748,-1.2196947415204138,0.6541182378453644,0.4193062293907425,0.4628521955143998
1,-0.1132040983058103,751.9031743932263,0.0101968037169583,1023.4775039659404,867.9091400548838,8810.930930286278,4381.955523067266,0.6506309642570357,-11.783729553222654,0.4099477289811953,-6.0653122908110495,0.1239061042588302,-1.2268362764686582,0.6667882639773682,0.4191953939606609,0.4695292124512829
2,-0.1114913802270683,747.7237322118391,0.00973659824913,1029.6668289675426,872.435105570928,8785.937155214355,4340.552987122532,0.6463845040973575,-11.073607921600342,0.4095141139677085,-6.068965195462513,0.1215524997635923,-1.2252726070373898,0.6325016007938729,0.4005231543680346,0.465207139597539
3,-0.110851064351307,736.8271133656191,0.0101743348122749,1024.3427901425814,868.5190474405881,8953.328320276121,4250.753380166289,0.6569279348346712,-11.758071422576904,0.4083432625058239,-6.056223166354092,0.1218391595952315,-1.2427071064320685,0.6562123376120031,0.4006501008489125,0.4697631633967115
4,-0.1119710947365359,737.5586632752808,0.0101675325080115,983.3109570385576,848.6795020618101,10139.173492798987,4339.4151444795925,0.6519484390048333,-11.909775257110596,0.4079392803899836,-6.059098750853045,0.083972641477096,-1.2734031278533708,0.6633429140572458,0.4240418211712632,0.4521040947820624
5,-0.1091074330750296,734.01723323159,0.0106289018727542,989.818154568871,852.2430325939229,9879.041760674534,4295.77035738409,0.6448490593003807,-11.584392547607422,0.4087759371208085,-6.074411297171419,0.0860610112596853,-1.2600426830077358,0.6518632601237508,0.4328768275024279,0.4271073562948212
6,-0.1118548695773637,749.0412947539322,0.0105579973756427,975.7852210937764,844.0279176151407,10099.726701025622,4296.394565900582,0.6447901369331038,-12.03258991241455,0.4083675834079753,-6.08308311269746,0.084455008468365,-1.243271195256789,0.6719945558880327,0.4439241521997599,0.5040319955869316
7,-0.1103755403633571,741.920658921482,0.01022232194641,1026.3732143107254,870.4640232877222,8626.300407125045,4295.234273416711,0.6411222495713039,-11.833364963531494,0.4074582337483291,-6.101315652249467,0.1193521904908905,-1.2579818812495247,0.6627336802648778,0.397407150633038,0.4839006832147443
8,-0.1096381305667146,746.0726757249378,0.0097627146897731,1053.6434062949868,883.0213089873921,7838.5599886033715,4404.997797133044,0.6420989657442322,-11.50306510925293,0.4121617701833958,-6.06191427427826,0.1550983104580601,-1.2606655523326786,0.6385810241465639,0.3818521092012593,0.4622454914914625
9,-0.1118393858364527,689.5623945154509,0.0098560577839156,1013.7695076380512,864.4794019166144,9232.582757060049,4047.713733782813,0.6371849584827116,-11.995906352996824,0.4103516493805973,-6.058216843668167,0.1051416106512971,-1.2507996139440076,0.6533038525601659,0.4106396635800605,0.4192316167721589
10,-0.1127472313201342,751.6353958460527,0.0103073718024047,1002.4051268849504,858.2171423580612,9570.69122534124,4327.994033557025,0.6451646457209854,-11.909693241119385,0.4097401585326421,-6.0782054013792335,0.099200627194453,-1.2394107172239093,0.6522681267216056,0.4364293981018984,0.4900906396936474
11,-0.1130344377124474,755.8928177373886,0.010318638059387,1007.003018788272,860.1219850780702,9374.846194223355,4366.743405782297,0.6480336701054267,-12.111616134643556,0.4078549444783721,-6.0801148291182505,0.1088712138770296,-1.2162561817672295,0.652722781448611,0.4159715641161309,0.4624491471037894
12,-0.1110322496785827,743.0889612353106,0.0105102334962118,1034.0817464268323,873.8675212669623,8512.721731849866,4334.212490881227,0.6399948883811214,-12.235124588012695,0.4086316863516598,-6.057172359431354,0.1366982396515825,-1.206671326655748,0.6601418545851121,0.4001902117617014,0.4319541539563177
13,-0.1113915974521291,748.8586527072944,0.0105845586563031,1036.6993091922477,875.6784984941048,8423.481673930852,4356.179347198447,0.6523486202663595,-12.182262420654297,0.4095367332764829,-6.078000275488201,0.1419753123123613,-1.2527963395615769,0.6533615359109579,0.3578673882509796,0.4229405716669335
14,-0.1100213504931618,724.1971455622937,0.0098110145380659,1027.9376802690736,871.2800509983123,8712.142129922666,4379.000003096098,0.637279595274469,-11.594648361206056,0.4144806227599665,-6.052640408485061,0.1285021063884333,-1.2402510170761425,0.6495095280300123,0.4166152822700585,0.4694069840350561
15,-0.1152504276024365,730.3131419620572,0.0102019528981011,1053.5108284658345,882.6925112192461,7908.333738834829,4401.2886837321,0.6398559700718114,-12.291653633117676,0.4146546424005862,-6.0416444122770185,0.1605490363667586,-1.2335267255431093,0.6524964513347717,0.3818695469823545,0.4554266888907798
16,-0.111483451911997,694.9299954275427,0.010471288334488,999.9351061890288,856.8353631034201,9420.918246428391,4049.372090998321,0.6488341499608017,-13.618823051452637,0.4097691823376007,-6.042582685375537,0.0969095927418124,-1.2453276967714493,0.6855494797423239,0.4441100334745002,0.4840816885201822
17,-0.1101337184346062,744.1196263897727,0.0099748658069159,1013.852130570612,862.9055957690767,9103.728841336142,4315.059895334242,0.6407034203236897,-16.064383506774902,0.4091735509623623,-6.047493206058358,0.1179529965452519,-1.1848233716607062,0.6548256851661061,0.4334764166789541,0.4194305977466808
18,-0.1108184015442922,629.065946823197,0.008967186388039,963.0343635945892,835.901712010842,10940.562699450673,3670.11276296021,0.6545764050319578,-20.896520614624023,0.4121892746216576,-5.989768061342652,0.0831024507455858,-1.1456577632545526,0.6682931883612585,0.4460066526866131,0.4249792263389439
