T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.0780615455664656,373.04564588103983,0.0064701992860769,1090.0369672362826,900.5483410176587,14189.906547164412,2276.9735865965413,0.5606795847396135,-4.061033010482788,0.4175744779925568,-6.272563951109928,0.1518081901624569,-0.7750176321552421,0.7308022995918607,0.4005992979752598,0.3663941636808823
1,-0.0824024038155045,365.2637886968079,0.0051131683173835,1444.8162942901236,1060.235986371866,7996.926780799806,2231.336523542302,0.5795028498344876,-4.761400699615479,0.4138298140504969,-6.326696850155949,0.4206545654565456,-0.7773026877503375,0.557938669015442,0.2931402509189896,0.293465077853339
2,-0.0799190939620153,366.9056835742284,0.0067591396513912,1016.2887100666868,864.3322550216337,17579.759913633312,2267.826133345919,0.5441278121986672,-4.913220882415772,0.4191660142121681,-6.331220038069636,0.0858664261180595,-0.7264920287479559,0.7550396955969358,0.4343196456310425,0.381877450077562
3,-0.0816569308701964,362.617004510076,0.0069122570441815,1009.2936341610376,861.3244585575296,17839.54846218034,2220.032855644273,0.5695664346688035,-4.64023756980896,0.4145412931621773,-6.295823174638481,0.0802959522440699,-0.7562365974989238,0.7555894827752063,0.4152992932901385,0.430968354942483
4,-0.0798618709532533,302.4664775576741,0.0064521941821737,1137.8064948409117,922.751185510556,12877.926063850176,1863.0324446707928,0.5233430896119469,-4.600052118301392,0.416368178754912,-6.3591560890712735,0.2032795138917706,-0.7633650646207495,0.7062816290292843,0.3680329782500454,0.3750820190052721
5,-0.0790019517831101,300.8641841230945,0.006764271910801,1015.7716927093628,864.7568727293477,17922.258593922357,1884.0113483902976,0.5532010991635934,-4.577556371688843,0.4158616435985393,-6.314402478691488,0.0828388768074166,-0.7902676527545839,0.7486686808357945,0.4371009495206316,0.3818814818106821
6,-0.081101248725938,365.1188991850821,0.0067877999691035,1059.229774340656,885.5562373142983,15686.156416705584,2232.0055689669016,0.5922431710928514,-4.514083623886108,0.4125921513299582,-6.356758246436405,0.1250215656667857,-0.7498830865301781,0.7357445238584338,0.4095181584303982,0.4143514960424854
7,-0.082096984418927,359.74557428577407,0.0059725243468774,1202.8391796368214,953.4510129899312,10460.6407408432,2244.277966526334,0.5361871328320921,-4.519250154495238,0.4132096384377043,-6.3887652286492544,0.2887720271724509,-0.7632323729682348,0.6689536402308648,0.353934410812023,0.3657222496660911
8,-0.0815858282440573,358.4624911738977,0.0071143674009484,998.3460024013204,856.2703521838797,18372.507316032104,2230.711897460385,0.5855904117821383,-4.866378545761108,0.4130820169337032,-6.3899711655647184,0.0742896748782681,-0.7516544440986411,0.7536053830243655,0.4318685361922771,0.3857013449938975
9,-0.0823177627196958,328.47593756540266,0.0067444016652335,1041.4604693134104,877.8629150251044,16668.14538320672,2097.5721830924576,0.583613454773326,-5.07703161239624,0.4150772336123845,-6.412407584746307,0.1013568303871558,-0.7835841243999401,0.7370895988175322,0.4062350998852296,0.3777159357974166
10,-0.079672797311579,366.8221230846792,0.0061835705845338,1205.1884599070922,956.1465564793036,10469.725720507042,2235.360726576825,0.5557265602450334,-5.168684959411621,0.4164218057158715,-6.472194041511915,0.3050657021328233,-0.8180965307770407,0.6657426737371066,0.3338739573614314,0.3780528123605559
11,-0.0812501720369765,458.9496189823645,0.0057426381544331,1202.5298897024602,955.9887172898376,11073.938856972683,2831.774625172119,0.5522394262965304,-4.486853122711182,0.4169173250229905,-6.386722699523244,0.2827979879232245,-0.7777281241784048,0.6564271505969461,0.3320667125566581,0.3618252139299565
