T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.101101517516172,127.09138560278922,0.0007220912254955,913.136772167294,799.4024173518927,4389.628239996308,751.5316390343165,0.5238583569058423,-6.191985130310059,0.409507313568572,-4.790685446190788,0.043914870785613,0.6440382147629959,0.8562591958651291,0.4398907840194433,0.3686776019667697
1,-0.1017353685916012,104.92946866235384,0.0007626464693735,945.8408527759536,816.0242970459509,3876.5118931481848,640.5079028774669,0.5254327010023276,-6.240821361541747,0.4187023310581577,-4.760739771724512,0.059464377703238,0.8303960252796709,0.8670276918810675,0.3963799251545814,0.3135375537587537
2,-0.1059925813884313,128.895341197042,0.0007520618559587,929.7534478047584,807.670848084912,4177.323713885106,760.1538690119182,0.5235058424395097,-6.705911159515381,0.4097916485389497,-4.7563613182732505,0.0553324581480543,0.881281673106537,0.8523040850850754,0.4409257450873065,0.3648918201811205
3,-0.0978395305024572,120.82379431047345,0.0006306279114731,1101.9442294463029,892.2521176293263,2735.2250594643056,736.2979948240437,0.5333603939864489,-6.486545085906982,0.4079712945453321,-4.788352735650555,0.1580508314436885,0.8466533210532149,0.7916614871966522,0.301405378517435,0.3070704351785361
4,-0.1057897925419925,119.89870225982472,0.0005810116895351,1095.4332746904918,889.8527608824281,2828.271814420758,751.0908885622549,0.5593043205090623,-6.214540481567383,0.4126681490208777,-4.876090350337231,0.1661903498129613,0.8532367263211685,0.7954245815640466,0.3192212032846312,0.2887779539003221
5,-0.0965878948256075,101.73832001039928,0.0006799657648748,1021.4349224165268,854.0301382902934,3284.530178426582,635.4102210002358,0.50148265558655,-5.903223991394043,0.4108171533196901,-4.823344679573684,0.0935244042170549,0.8703514570598783,0.8363329713793141,0.3323405737246923,0.3000832906343845
6,-0.1086000655284068,125.35565352149362,0.0007221978296624,932.006140829306,809.9728064693503,4149.621720067738,765.5211834055534,0.5192190972643916,-6.201158046722412,0.4072578695758388,-4.850971041969095,0.0543158743064827,0.8327701962230066,0.864696880995415,0.4212321936918024,0.3780625670061123
7,-0.1019513032269225,122.98621673515184,0.0008499224776569,905.5150662207698,796.7051056746942,4487.245629880207,753.0601779430867,0.5125003388909443,-7.100057125091553,0.4036932682083538,-4.7161091254671526,0.0381935047917272,0.8586981994872399,0.8681933182801337,0.4478522691865981,0.373224710441766
8,-0.1001649788847141,111.38933584023135,0.0006767206062072,976.0305943153936,832.843039040911,3755.674386430623,655.8625843604707,0.5212211377575929,-6.343688488006593,0.4201312827513198,-4.806821354517491,0.0693486720950508,0.8211754394859807,0.8388308904942571,0.3619293126327645,0.3303500793515688
9,-0.101116759515765,105.44451795137088,0.0006804093353961,1020.6383829711604,855.4825717616617,3422.7876933419243,647.3667963665848,0.5190687188456073,-6.215999603271484,0.4155664862252931,-4.791457480444444,0.0980934279211755,0.9115783481735736,0.8295218576293539,0.3462209754625301,0.3013608164654719
