T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1936435259236011,213.05973301135643,0.0004921301090353,1170.846096138338,987.9378427184924,3166.4390592730188,931.3254423868664,0.5690362144918844,-21.682650566101078,0.3688432088656609,-4.228279187384796,0.0820926246928832,0.78320778897242,0.9222576188806564,0.3667525056504497,0.273374586657417
1,-0.1864213072548526,261.0200882911591,0.000479834077187,1157.2415529374052,982.5847526442856,3281.020453684218,1080.5399169767834,0.5610578555038994,-22.78232860565185,0.3746792488888701,-4.246705417272477,0.0667074430916051,0.7849844900274534,0.9201620105392352,0.3629739447713274,0.2439153659382588
2,-0.1907877933546705,234.43086049280151,0.0005046129678846,1090.2225303105372,948.3927798893434,3398.2642886622075,988.0104570611928,0.6565462963224259,-23.67115306854248,0.3638946424893874,-4.223264557855704,0.0368850336576145,0.8258698978981563,0.935414893475386,0.4901184963688496,0.2816436582263845
3,-0.2017596586899589,248.2025685858828,0.0005114017087092,1108.1828929102248,958.4585088141688,3313.8994787882752,1135.8888949518514,0.5701624320953022,-23.479360580444336,0.3738708574613821,-4.2468465317204815,0.0486038669302122,0.8822837385755332,0.9355966677026124,0.4394539742804274,0.2565854087177708
4,-0.1856005899679724,240.3470980986467,0.0004523821157839,1296.7911299597265,1049.463974187909,2793.9834925881514,1026.0332464630103,0.6455799462536962,-23.673691749572757,0.3793951253542683,-4.217946362664599,0.20075746610701,0.8536687650849588,0.9136471162922286,0.3172213956103482,0.2270758700427795
5,-0.1916363882557068,261.8648033939967,0.0004834794778472,1176.0668459443373,991.4538849696972,3189.403381812905,1080.025463448304,0.5812842605249888,-22.35903549194336,0.3752001914898591,-4.245828624254213,0.0824871261951831,0.797431454080742,0.922856923212876,0.3574824593205394,0.2437105792577177
6,-0.195340474963419,236.1998693169228,0.000516925947333,1078.1258670450495,943.8130945369188,3446.692696922629,994.2016775873408,0.65375366275808,-23.36063098907471,0.3809606260553747,-4.244655006324523,0.036775743390599,0.8594819316477257,0.9418648291605496,0.4983862795742923,0.2701540524916176
7,-0.1972131371911682,260.8273101504607,0.0005162263913041,1073.2156256393002,941.060003571813,3428.200771793752,1126.1845056275722,0.5985238237867663,-23.771543502807607,0.3883385145242848,-4.233694782207942,0.0338280129271339,0.7389071470960844,0.9414397118889374,0.5065449449502524,0.2942962192160944
8,-0.1972820378744692,280.6961509978651,0.0004031945621518,1427.0429346967687,1111.1858617507871,2545.7436300045542,1189.4657600029668,0.607046706413068,-23.70849227905273,0.3873345294347329,-4.26535739208464,0.3391798159105851,0.8165577380709479,0.8699065312340987,0.2871811409856885,0.2244744132269626
9,-0.1860539100310128,251.17476790327265,0.0004874499650026,1156.2119829107644,983.3140978617988,3220.3867513853247,1074.5572782501947,0.5964199822056188,-24.610867500305176,0.3755782967211742,-4.253316532520686,0.0719814716162481,0.7641594204289764,0.9253034255602608,0.3838736244746284,0.2423827956989247
