T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1663455481196192,58.08043449828356,0.003360908001834,1128.819596638163,947.7382693058584,722.6663948366394,195.0087063299769,0.4062199155518895,-27.35298156738281,0.4281609468831213,-4.951508332351634,0.1353944768383544,-1.00702803965965,0.7805643405580379,0.273270240460181,0.418306598500454
1,-0.1434998361630821,54.893328290128046,0.003094835862666,1447.697407797312,1097.144710634372,551.5167520151335,183.487527022124,0.4653170066014748,-28.51412010192871,0.4234266826753543,-4.923888224787501,0.6587301587301587,-1.0849956615182164,0.5079939351746213,0.4851780969382655,0.3947407950326125
2,-0.1742105758453259,56.500245877721824,0.0035956755835477,1115.260677029729,944.3826625789304,729.2598846402341,198.65726429664556,0.4380128602043808,-29.42112922668457,0.4212779925841031,-4.953351513843159,0.1219634042641447,-1.0196076338137023,0.8022969364071789,0.3135641323598794,0.5376618828035304
3,-0.1401896781721378,59.938090304586495,0.0035918242564189,1119.5612597372678,945.6868386904224,719.7384146098497,181.8626339089597,0.5272385519156425,-28.09991455078125,0.4180720472155791,-4.911386720212655,0.1300516250944822,-1.1479723011214544,0.8470908361904063,0.3100023630260302,0.4897195880739824
4,-0.1514744605351606,60.80367196462908,0.0030644053187058,1386.0282686730072,1070.35063556678,557.3173664546139,183.8626239493836,0.4737027714611229,-28.980194091796875,0.4188722038452705,-4.907319427335094,0.4065656565656566,-0.9517129624923752,0.504160145370781,0.2517764808787146,0.394565674391852
5,-0.1588767724695459,58.59684722143557,0.0034974885602209,1130.4239625907628,948.6994573074212,707.8005755511588,178.18618842527485,0.4653292412965974,-28.2513427734375,0.4253984155479477,-4.925715937890383,0.1339079888365603,-1.2817236778915,0.8352396702725081,0.3260677746418604,0.4246924632454233
6,-0.1584067179050527,60.532855314136114,0.0030368970189421,1230.9969648950369,996.3144123922796,674.0731405941643,188.2616407140867,0.4267728649063123,-29.49456214904785,0.4283440663486465,-4.889928880034742,0.2690593434343434,-1.0994072863746336,0.7162766387646228,0.2459672775265658,0.4445777139359043
7,-0.1617775664487997,55.57859461050161,0.0033900241581715,1158.0563120067336,964.4551272305804,690.1820358383283,189.66268260647772,0.5090299179296122,-33.38742446899414,0.4207637411767763,-4.86819602390719,0.1484632689054457,-0.9426777993939804,0.8504901478266695,0.3120611290814857,0.4352404625298441
8,-0.1530779972548331,59.28907950684093,0.0031401298153442,1396.3979297469434,1072.7876659407552,559.360381664695,179.2187540355789,0.4812690068123074,-31.0335750579834,0.4475700975546867,-4.8704896439581535,0.4986772486772487,-1.2044470918444945,0.5920067186016015,0.2613847848817693,0.3657839932186041
9,-0.1475595992282452,57.54744444973412,0.0034415875267308,1198.3259091702364,980.8160984303082,677.4518171678983,180.13916793770974,0.414834367179911,-28.65817642211914,0.4256086635329563,-4.921014222606322,0.2166448801742919,-1.1013162473651832,0.7709692056765799,0.2842620845301142,0.3978220125135775
10,-0.153549360537382,53.74283398951364,0.0028384601448637,1425.8859189865295,1080.3641870757745,542.7698285210569,186.54745355639488,0.4514310433372942,-29.887529373168945,0.4279113284391409,-4.889956310249144,0.7482638888888888,-0.9542727564769676,0.5899249735281543,0.1932487995636744,0.3916701451765208
