T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.1065573244438377,343.85442159480806,0.0036882016160449,1092.042818104608,918.5036195039364,17601.56210566652,1719.3252863280682,0.5877912385256201,-11.28473711013794,0.3995720775649139,-3.733888913399776,0.0799524334107033,-0.4450399122709172,0.7196180360462863,0.4280522084281989,0.2697556961991095
1,-0.1048100801758709,339.37874548438765,0.0038429340716344,1040.5367894875317,892.5029446083697,19606.851953439047,1731.0865074086014,0.5962588568232318,-11.68262529373169,0.4022796844798828,-3.7362606673311993,0.0567156520227641,-0.4607131426087923,0.7306509267638979,0.4816199767082958,0.2901091908034592
2,-0.1057212323181965,374.65625067994864,0.003574454279523,1123.4474567172738,933.7309714217944,16601.49656797619,1889.018988269705,0.5931077958669583,-11.741246223449709,0.4038601389080757,-3.7084731589725424,0.0956405904292709,-0.4637485303063146,0.7173970872185591,0.4086044473555107,0.2826863194770506
3,-0.1058543167527622,372.6153333777637,0.003513385542367,1153.333960358043,948.5809771645085,15496.16408533154,1862.8137974697413,0.5914181049565752,-11.550129890441896,0.4026620316830745,-3.713419166448555,0.1105112422996459,-0.4408565859610417,0.7100831980212379,0.3908673642806155,0.2907658544112972
4,-0.1061017505978651,369.8841119428562,0.0033991803002727,1198.3128543836756,969.3412097554316,13815.27198766344,1892.188340546092,0.5898513087098839,-11.797637462615969,0.4049507583337161,-3.7221880211130967,0.1377782688870942,-0.4676782808522542,0.6948415053915261,0.3666544556000093,0.2785972018408025
5,-0.1056015538934936,373.6370133159812,0.0035886458906188,1119.2069200543715,932.818113053234,16815.33333070204,1874.8562457173584,0.5929120791073771,-11.137884616851808,0.402433074834224,-3.722426573727728,0.0911421038415694,-0.4634410493600663,0.7144768757677645,0.4280098635132733,0.2685450886766302
6,-0.107255678703244,371.1022564659328,0.0028613657289938,1486.2724815967235,1098.225266685759,7471.770937619312,1886.279170197761,0.5985346323492944,-11.681466102600098,0.4046656510977893,-3.729247453284624,0.4748617339312407,-0.4606342811354837,0.580069427412629,0.3421969552861799,0.2232785090815371
7,-0.1067592708955564,368.2679418609722,0.0035938451812875,1104.0506868247403,924.74641864673,17343.994417588423,1888.1530670962704,0.6050799898191747,-11.837609767913818,0.4002736864790358,-3.7222994152735978,0.0827549421085571,-0.4541270418222058,0.7173621243123237,0.4226461207249438,0.3054305451778636
8,-0.1063043581389563,371.94677318885056,0.0037264105699822,1083.2488649400875,915.6963034461228,18254.414060439,1895.5133022606424,0.5961467073337594,-11.45138454437256,0.4043776880257314,-3.732686420749311,0.0740594593705194,-0.4651092921492516,0.7181618677029616,0.4570305423851152,0.3100210291285434
9,-0.1054544211675352,440.658549827724,0.0035775388854453,1138.9090724878686,944.0978975453592,16341.798091653982,2273.312475171683,0.5968797953247872,-11.19722843170166,0.4012657618444807,-3.746523984296657,0.0969845251821276,-0.4442598926516642,0.6961010033902466,0.4009801712678997,0.2656456659700103
