T,wavelet-LHL_glcm_Imc1,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,logarithm_firstorder_RootMeanSquared,squareroot_firstorder_RootMeanSquared,exponential_glrlm_RunLengthNonUniformity,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glcm_MCC,log-sigma-2-0-mm-3D_firstorder_Median,wavelet-HHL_glcm_InverseVariance,squareroot_firstorder_Skewness,exponential_glszm_LowGrayLevelZoneEmphasis,log-sigma-1-0-mm-3D_firstorder_Skewness,exponential_glcm_Imc2,exponential_glszm_SmallAreaEmphasis,logarithm_firstorder_Uniformity
0,-0.0854791361352906,109.47505458115208,0.0080171514430643,1015.1781241668068,826.2444068799654,4592.212552839012,735.9518458113307,0.7118087787080675,-1.2124873399734497,0.4165442066089109,-6.865126161460086,0.2709054674283734,-2.3855434028680857,0.7547928539190605,0.3217294989647456,0.3958907707057859
1,-0.0811172950721925,110.22047869943184,0.0079727331513625,1014.8438889984168,827.0218115026113,4705.109928228033,714.2680687619444,0.7398492383460445,-3.3537425994873047,0.4194004928276718,-6.9191041283734105,0.2956862773974132,-2.379129495668161,0.7563103497216896,0.3344510764846696,0.395099431550837
2,-0.0817759867146052,114.11981119959673,0.0085002380062692,990.7378385029313,815.987085164115,5044.993140240846,719.4355905591168,0.7191631444926351,-2.656313896179199,0.4150224649185463,-6.896451495312888,0.2202411237646285,-2.380256267940428,0.7719756005967778,0.313809030026529,0.4058687538963601
3,-0.0807160944041334,113.25409009686298,0.0087510207233737,938.6653180326084,790.6678780246913,5882.079808075103,711.0722268897929,0.7484834035087417,-3.0099868774414062,0.4152436908026436,-6.931291395329128,0.1233861191917748,-2.329717415657014,0.7893859299873175,0.3610843238467439,0.4259585243505789
4,-0.0795145420602169,94.02521876636716,0.0076096631876189,1104.7319216702208,869.634922443443,4116.428739925472,614.7172293359132,0.7310105906914462,-3.2974612712860107,0.4133869040153821,-6.899178100896678,0.5186535926870748,-2.3212222797897266,0.696204658775793,0.3383992208925898,0.3500858462462811
5,-0.0830992869933385,114.83443564215138,0.0086651017233896,929.8757937495132,787.9373352276288,6203.545832073022,729.3823537105707,0.7239331931762404,-2.9240403175354004,0.4201320350063791,-6.9472176018215945,0.1039554285074908,-2.284676074909384,0.7895983055519658,0.3650261098898262,0.389857342002081
6,-0.0832687832658215,114.52367411433848,0.0073388484751474,1225.4064906274648,924.958833483692,3471.2192626440224,743.7196419715933,0.7400697942830665,-2.918485641479492,0.4121255903339263,-7.038790338711296,0.5738146551724138,-2.4129986672663133,0.6891012175814103,0.2925434917000614,0.3314888190218744
7,-0.0800342755480382,111.3175700835135,0.0079969341767314,1077.0920768233786,859.0374590285004,4151.817076940965,729.076663948487,0.7241547300402572,-3.3197858333587646,0.4154181156635736,-7.1042731648224295,0.4181864696328981,-2.4450318832027214,0.7052816732897619,0.3901930375287959,0.361228560051432
8,-0.0825277638744723,127.50124513608374,0.0084101828662816,1072.2338978750176,858.0394599564409,4158.646550835242,849.1898855006511,0.7469035835402897,-3.151096820831299,0.4138785065126186,-7.082991986253933,0.410338940154251,-2.45020945291145,0.7219282605156937,0.3697397787945719,0.3741151938841063
9,-0.0828015869398174,129.72296989976405,0.0070605027431853,1287.472721059933,954.0225260975808,2965.9794097406952,847.4360581886788,0.7872648055079173,-3.22301983833313,0.4153356674026995,-7.079421309939632,0.4074074074074073,-2.3391964533773217,0.6706291002414759,0.342149698635118,0.3212932714497652
