original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_VoxelVolume
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
0.40570773487612,0.1487855165942871,28.15959246607118,189.26299488449283,76.78546095045827,8648.0
